2015-04-08 12:57:46;801283;888
2015-04-08 12:57:46;801284;901
2015-04-08 12:57:47;801285;917
2015-04-08 12:57:48;801286;871
2015-04-08 12:57:49;801287;946
2015-04-08 12:57:50;801288;1087
2015-04-08 12:57:50;801289;850
2015-04-08 12:57:51;801290;865
2015-04-08 12:57:52;801291;876
2015-04-08 12:57:53;801292;892
2015-04-08 12:57:54;801293;907
2015-04-08 12:57:54;801294;923
2015-04-08 12:57:55;801295;999
2015-04-08 12:57:56;801296;953
2015-04-08 12:57:57;801297;965
2015-04-08 12:57:58;801298;916
2015-04-08 12:57:58;801299;869
2015-04-08 12:57:59;801300;945
2015-04-08 12:58:00;801301;900
2015-04-08 12:58:01;801302;852
2015-04-08 12:58:02;801303;865
2015-04-08 12:58:03;801304;1064
2015-04-08 12:58:03;801305;892
2015-04-08 12:58:04;801306;846
2015-04-08 12:58:05;801307;859
2015-04-08 12:58:06;801308;874
2015-04-08 12:58:06;801309;888
2015-04-08 12:58:07;801310;903
2015-04-08 12:58:08;801311;978
2015-04-08 12:58:09;801312;932
2015-04-08 12:58:10;801313;884
2015-04-08 12:58:10;801314;898
2015-04-08 12:58:11;801315;913
2015-04-08 12:58:12;801316;863
2015-04-08 12:58:13;801317;877
2015-04-08 12:58:14;801318;891
2015-04-08 12:58:14;801319;905
2015-04-08 12:58:15;801320;922
2015-04-08 12:58:16;801321;938
2015-04-08 12:58:17;801322;890
2015-04-08 12:58:17;801323;840
2015-04-08 12:58:18;801324;852
2015-04-08 12:58:19;801325;1111
2015-04-08 12:58:20;801326;881
2015-04-08 12:58:21;801327;961
2015-04-08 12:58:22;801328;976
2015-04-08 12:58:22;801329;1050
2015-04-08 12:58:23;801330;877
2015-04-08 12:58:24;801331;891
2015-04-08 12:58:25;801332;905
2015-04-08 12:58:25;801333;859
2015-04-08 12:58:26;801334;871
2015-04-08 12:58:27;801335;888
2015-04-08 12:58:28;801336;901
2015-04-08 12:58:29;801337;855
2015-04-08 12:58:29;801338;866
2015-04-08 12:58:30;801339;880
2015-04-08 12:58:31;801340;835
2015-04-08 12:58:32;801341;911
2015-04-08 12:58:33;801342;988
2015-04-08 12:58:34;801343;940
2015-04-08 12:58:34;801344;889
2015-04-08 12:58:35;801345;904
2015-04-08 12:58:36;801346;860
2015-04-08 12:58:37;801347;872
2015-04-08 12:58:37;801348;889
2015-04-08 12:58:38;801349;899
2015-04-08 12:58:39;801350;916
2015-04-08 12:58:40;801351;868
2015-04-08 12:58:41;801352;946
2015-04-08 12:58:41;801353;895
2015-04-08 12:58:42;801354;1097
2015-04-08 12:58:43;801355;861
2015-04-08 12:58:44;801356;877
2015-04-08 12:58:45;801357;892
2015-04-08 12:58:46;801358;966
2015-04-08 12:58:46;801359;984
2015-04-08 12:58:47;801360;873
2015-04-08 12:58:48;801361;888
2015-04-08 12:58:49;801362;899
2015-04-08 12:58:49;801363;914
2015-04-08 12:58:50;801364;868
2015-04-08 12:58:51;801365;880
2015-04-08 12:58:52;801366;896
2015-04-08 12:58:53;801367;846
2015-04-08 12:58:53;801368;862
2015-04-08 12:58:54;801369;877
2015-04-08 12:58:55;801370;891
2015-04-08 12:58:56;801371;903
2015-04-08 12:58:57;801372;857
2015-04-08 12:58:57;801373;934
2015-04-08 12:58:58;801374;947
2015-04-08 12:58:59;801375;1087
2015-04-08 12:59:00;801376;850
2015-04-08 12:59:01;801377;861
2015-04-08 12:59:01;801378;879
2015-04-08 12:59:02;801379;1084
2015-04-08 12:59:03;801380;908
2015-04-08 12:59:04;801381;862
2015-04-08 12:59:05;801382;876
2015-04-08 12:59:06;801383;1015
2015-04-08 12:59:06;801384;903
2015-04-08 12:59:07;801385;856
2015-04-08 12:59:08;801386;870
2015-04-08 12:59:09;801387;885
2015-04-08 12:59:09;801388;900
2015-04-08 12:59:10;801389;978
2015-04-08 12:59:11;801390;990
2015-04-08 12:59:12;801391;945
2015-04-08 12:59:13;801392;894
2015-04-08 12:59:13;801393;907
2015-04-08 12:59:14;801394;923
2015-04-08 12:59:15;801395;877
2015-04-08 12:59:16;801396;889
2015-04-08 12:59:17;801397;904
2015-04-08 12:59:17;801398;915
2015-04-08 12:59:18;801399;869
2015-04-08 12:59:19;801400;886
2015-04-08 12:59:20;801401;897
2015-04-08 12:59:21;801402;852
2015-04-08 12:59:21;801403;864
2015-04-08 12:59:22;801404;1006
2015-04-08 12:59:23;801405;1018
2015-04-08 12:59:24;801406;907
2015-04-08 12:59:25;801407;860
2015-04-08 12:59:26;801408;1125
2015-04-08 12:59:26;801409;827
2015-04-08 12:59:27;801410;904
2015-04-08 12:59:28;801411;918
2015-04-08 12:59:29;801412;931
2015-04-08 12:59:29;801413;884
2015-04-08 12:59:30;801414;837
2015-04-08 12:59:31;801415;913
2015-04-08 12:59:32;801416;1052
2015-04-08 12:59:33;801417;880
2015-04-08 12:59:33;801418;893
2015-04-08 12:59:34;801419;909
2015-04-08 12:59:35;801420;1049
2015-04-08 12:59:36;801421;936
2015-04-08 12:59:37;801422;888
2015-04-08 12:59:37;801423;903
2015-04-08 12:59:38;801424;854
2015-04-08 12:59:39;801425;870
2015-04-08 12:59:40;801426;885
2015-04-08 12:59:40;801427;836
2015-04-08 12:59:41;801428;850
2015-04-08 12:59:42;801429;925
2015-04-08 12:59:43;801430;880
2015-04-08 12:59:44;801431;893
2015-04-08 12:59:45;801432;908
2015-04-08 12:59:45;801433;859
2015-04-08 12:59:46;801434;872
2015-04-08 12:59:47;801435;886
2015-04-08 12:59:48;801436;1027
2015-04-08 12:59:49;801437;1168
2015-04-08 12:59:49;801438;867
2015-04-08 12:59:50;801439;883
2015-04-08 12:59:51;801440;898
2015-04-08 12:59:52;801441;1099
2015-04-08 12:59:53;801442;926
2015-04-08 12:59:53;801443;877
2015-04-08 12:59:54;801444;893
2015-04-08 12:59:55;801445;1030
2015-04-08 12:59:56;801446;923
2015-04-08 12:59:57;801447;929
2015-04-08 12:59:57;801448;887
2015-04-08 12:59:58;801449;902
2015-04-08 12:59:59;801450;915
2015-04-08 13:00:00;801451;868
2015-04-08 13:00:01;801452;1008
2015-04-08 13:00:01;801453;959
2015-04-08 13:00:02;801454;913
2015-04-08 13:00:03;801455;864
2015-04-08 13:00:04;801456;878
2015-04-08 13:00:04;801457;891
2015-04-08 13:00:05;801458;843
2015-04-08 13:00:06;801459;859
2015-04-08 13:00:07;801460;933
2015-04-08 13:00:08;801461;886
2015-04-08 13:00:09;801462;1088
2015-04-08 13:00:09;801463;917
2015-04-08 13:00:10;801464;865
2015-04-08 13:00:11;801465;881
2015-04-08 13:00:12;801466;896
2015-04-08 13:00:13;801467;1036
2015-04-08 13:00:13;801468;988
2015-04-08 13:00:14;801469;878
2015-04-08 13:00:15;801470;1143
2015-04-08 13:00:16;801471;905
2015-04-08 13:00:16;801472;859
2015-04-08 13:00:17;801473;871
2015-04-08 13:00:18;801474;887
2015-04-08 13:00:19;801475;900
2015-04-08 13:00:20;801476;852
2015-04-08 13:00:20;801477;867
2015-04-08 13:00:21;801478;1132
2015-04-08 13:00:22;801479;896
2015-04-08 13:00:23;801480;912
2015-04-08 13:00:24;801481;987
2015-04-08 13:00:25;801482;1001
2015-04-08 13:00:25;801483;1016
2015-04-08 13:00:26;801484;970
2015-04-08 13:00:27;801485;857
2015-04-08 13:00:28;801486;1058
2015-04-08 13:00:28;801487;947
2015-04-08 13:00:29;801488;901
2015-04-08 13:00:30;801489;852
2015-04-08 13:00:31;801490;929
2015-04-08 13:00:32;801491;878
2015-04-08 13:00:32;801492;895
2015-04-08 13:00:33;801493;912
2015-04-08 13:00:34;801494;860
2015-04-08 13:00:35;801495;875
2015-04-08 13:00:36;801496;892
2015-04-08 13:00:36;801497;899
2015-04-08 13:00:37;801498;919
2015-04-08 13:00:38;801499;998
2015-04-08 13:00:39;801500;948
2015-04-08 13:00:40;801501;838
2015-04-08 13:00:40;801502;851
2015-04-08 13:00:41;801503;931
2015-04-08 13:00:42;801504;880
2015-04-08 13:00:43;801505;893
2015-04-08 13:00:44;801506;846
2015-04-08 13:00:44;801507;924
2015-04-08 13:00:45;801508;875
2015-04-08 13:00:46;801509;890
2015-04-08 13:00:47;801510;905
2015-04-08 13:00:48;801511;918
2015-04-08 13:00:48;801512;869
2015-04-08 13:00:49;801513;885
2015-04-08 13:00:50;801514;1087
2015-04-08 13:00:51;801515;913
2015-04-08 13:00:52;801516;928
2015-04-08 13:00:52;801517;882
2015-04-08 13:00:53;801518;889
2015-04-08 13:00:54;801519;844
2015-04-08 13:00:55;801520;861
2015-04-08 13:00:56;801521;874
2015-04-08 13:00:56;801522;891
2015-04-08 13:00:57;801523;903
2015-04-08 13:00:58;801524;1105
2015-04-08 13:00:59;801525;870
2015-04-08 13:01:00;801526;884
2015-04-08 13:01:00;801527;835
2015-04-08 13:01:01;801528;924
2015-04-08 13:01:02;801529;865
2015-04-08 13:01:03;801530;941
2015-04-08 13:01:04;801531;955
2015-04-08 13:01:05;801532;1095
2015-04-08 13:01:05;801533;862
2015-04-08 13:01:06;801534;875
2015-04-08 13:01:07;801535;883
2015-04-08 13:01:08;801536;902
2015-04-08 13:01:08;801537;917
2015-04-08 13:01:09;801538;869
2015-04-08 13:01:10;801539;882
2015-04-08 13:01:11;801540;899
2015-04-08 13:01:11;801541;851
2015-04-08 13:01:12;801542;926
2015-04-08 13:01:13;801543;879
2015-04-08 13:01:14;801544;1083
2015-04-08 13:01:15;801545;971
2015-04-08 13:01:16;801546;985
2015-04-08 13:01:16;801547;873
2015-04-08 13:01:17;801548;1139
2015-04-08 13:01:18;801549;904
2015-04-08 13:01:19;801550;855
2015-04-08 13:01:19;801551;870
2015-04-08 13:01:20;801552;878
2015-04-08 13:01:21;801553;838
2015-04-08 13:01:22;801554;912
2015-04-08 13:01:23;801555;926
2015-04-08 13:01:23;801556;881
2015-04-08 13:01:24;801557;831
2015-04-08 13:01:25;801558;909
2015-04-08 13:01:26;801559;923
2015-04-08 13:01:27;801560;874
2015-04-08 13:01:28;801561;1202
2015-04-08 13:01:28;801562;1028
2015-04-08 13:01:29;801563;916
2015-04-08 13:01:30;801564;870
2015-04-08 13:01:31;801565;947
2015-04-08 13:01:31;801566;891
2015-04-08 13:01:32;801567;850
2015-04-08 13:01:33;801568;864
2015-04-08 13:01:34;801569;939
2015-04-08 13:01:35;801570;830
2015-04-08 13:01:35;801571;844
2015-04-08 13:01:36;801572;861
2015-04-08 13:01:37;801573;1000
2015-04-08 13:01:38;801574;890
2015-04-08 13:01:39;801575;840
2015-04-08 13:01:39;801576;915
2015-04-08 13:01:40;801577;929
2015-04-08 13:01:41;801578;945
2015-04-08 13:01:42;801579;958
2015-04-08 13:01:43;801580;912
2015-04-08 13:01:43;801581;863
2015-04-08 13:01:44;801582;878
2015-04-08 13:01:45;801583;953
2015-04-08 13:01:46;801584;906
2015-04-08 13:01:47;801585;860
2015-04-08 13:01:47;801586;871
2015-04-08 13:01:48;801587;887
2015-04-08 13:01:49;801588;900
2015-04-08 13:01:50;801589;918
2015-04-08 13:01:51;801590;931
2015-04-08 13:01:51;801591;880
2015-04-08 13:01:52;801592;896
2015-04-08 13:01:53;801593;974
2015-04-08 13:01:54;801594;1174
2015-04-08 13:01:55;801595;879
2015-04-08 13:01:55;801596;828
2015-04-08 13:01:56;801597;906
2015-04-08 13:01:57;801598;921
2015-04-08 13:01:58;801599;871
2015-04-08 13:01:59;801600;886
2015-04-08 13:01:59;801601;900
2015-04-08 13:02:00;801602;852
2015-04-08 13:02:01;801603;867
2015-04-08 13:02:02;801604;881
2015-04-08 13:02:03;801605;897
2015-04-08 13:02:03;801606;911
2015-04-08 13:02:04;801607;927
2015-04-08 13:02:05;801608;1000
2015-04-08 13:02:06;801609;953
2015-04-08 13:02:07;801610;904
2015-04-08 13:02:07;801611;920
2015-04-08 13:02:08;801612;871
2015-04-08 13:02:09;801613;888
2015-04-08 13:02:10;801614;901
2015-04-08 13:02:11;801615;852
2015-04-08 13:02:11;801616;866
2015-04-08 13:02:12;801617;881
2015-04-08 13:02:13;801618;898
2015-04-08 13:02:14;801619;848
2015-04-08 13:02:15;801620;860
2015-04-08 13:02:15;801621;878
2015-04-08 13:02:16;801622;892
2015-04-08 13:02:17;801623;905
2015-04-08 13:02:18;801624;984
2015-04-08 13:02:19;801625;996
2015-04-08 13:02:20;801626;1073
2015-04-08 13:02:20;801627;900
2015-04-08 13:02:21;801628;852
2015-04-08 13:02:22;801629;868
2015-04-08 13:02:23;801630;882
2015-04-08 13:02:23;801631;896
2015-04-08 13:02:24;801632;908
2015-04-08 13:02:25;801633;860
2015-04-08 13:02:26;801634;1063
2015-04-08 13:02:27;801635;890
2015-04-08 13:02:27;801636;898
2015-04-08 13:02:28;801637;858
2015-04-08 13:02:29;801638;870
2015-04-08 13:02:30;801639;885
2015-04-08 13:02:31;801640;961
2015-04-08 13:02:31;801641;913
2015-04-08 13:02:32;801642;1052
2015-04-08 13:02:33;801643;881
2015-04-08 13:02:34;801644;833
2015-04-08 13:02:35;801645;910
2015-04-08 13:02:35;801646;922
2015-04-08 13:02:36;801647;874
2015-04-08 13:02:37;801648;829
2015-04-08 13:02:38;801649;903
2015-04-08 13:02:39;801650;917
2015-04-08 13:02:39;801651;870
2015-04-08 13:02:40;801652;886
2015-04-08 13:02:41;801653;962
2015-04-08 13:02:42;801654;850
2015-04-08 13:02:43;801655;990
2015-04-08 13:02:43;801656;1004
2015-04-08 13:02:44;801657;894
2015-04-08 13:02:45;801658;1033
2015-04-08 13:02:46;801659;860
2015-04-08 13:02:46;801660;874
2015-04-08 13:02:47;801661;889
2015-04-08 13:02:48;801662;903
2015-04-08 13:02:49;801663;917
2015-04-08 13:02:50;801664;872
2015-04-08 13:02:50;801665;883
2015-04-08 13:02:51;801666;897
2015-04-08 13:02:52;801667;852
2015-04-08 13:02:53;801668;864
2015-04-08 13:02:54;801669;878
2015-04-08 13:02:55;801670;956
2015-04-08 13:02:55;801671;1033
2015-04-08 13:02:56;801672;922
2015-04-08 13:02:57;801673;874
2015-04-08 13:02:58;801674;1137
2015-04-08 13:02:58;801675;903
2015-04-08 13:02:59;801676;918
2015-04-08 13:03:00;801677;929
2015-04-08 13:03:01;801678;885
2015-04-08 13:03:02;801679;836
2015-04-08 13:03:02;801680;912
2015-04-08 13:03:03;801681;865
2015-04-08 13:03:04;801682;1067
2015-04-08 13:03:05;801683;893
2015-04-08 13:03:06;801684;906
2015-04-08 13:03:06;801685;922
2015-04-08 13:03:07;801686;1063
2015-04-08 13:03:08;801687;950
2015-04-08 13:03:09;801688;902
2015-04-08 13:03:10;801689;855
2015-04-08 13:03:10;801690;931
2015-04-08 13:03:11;801691;885
2015-04-08 13:03:12;801692;897
2015-04-08 13:03:13;801693;912
2015-04-08 13:03:14;801694;862
2015-04-08 13:03:14;801695;879
2015-04-08 13:03:15;801696;830
2015-04-08 13:03:16;801697;908
2015-04-08 13:03:17;801698;921
2015-04-08 13:03:18;801699;875
2015-04-08 13:03:18;801700;950
2015-04-08 13:03:19;801701;902
2015-04-08 13:03:20;801702;982
2015-04-08 13:03:21;801703;933
2015-04-08 13:03:22;801704;946
2015-04-08 13:03:22;801705;897
2015-04-08 13:03:23;801706;847
2015-04-08 13:03:24;801707;863
2015-04-08 13:03:25;801708;879
2015-04-08 13:03:26;801709;892
2015-04-08 13:03:26;801710;907
2015-04-08 13:03:27;801711;1111
2015-04-08 13:03:28;801712;875
2015-04-08 13:03:29;801713;886
2015-04-08 13:03:30;801714;904
2015-04-08 13:03:30;801715;916
2015-04-08 13:03:31;801716;867
2015-04-08 13:03:32;801717;882
2015-04-08 13:03:33;801718;1021
2015-04-08 13:03:34;801719;1162
2015-04-08 13:03:34;801720;926
2015-04-08 13:03:35;801721;942
2015-04-08 13:03:36;801722;892
2015-04-08 13:03:37;801723;1032
2015-04-08 13:03:38;801724;859
2015-04-08 13:03:38;801725;873
2015-04-08 13:03:39;801726;885
2015-04-08 13:03:40;801727;1026
2015-04-08 13:03:41;801728;916
2015-04-08 13:03:42;801729;866
2015-04-08 13:03:42;801730;882
2015-04-08 13:03:43;801731;897
2015-04-08 13:03:44;801732;903
2015-04-08 13:03:45;801733;986
2015-04-08 13:03:46;801734;940
2015-04-08 13:03:46;801735;1018
2015-04-08 13:03:47;801736;906
2015-04-08 13:03:48;801737;858
2015-04-08 13:03:49;801738;933
2015-04-08 13:03:50;801739;887
2015-04-08 13:03:50;801740;839
2015-04-08 13:03:51;801741;854
2015-04-08 13:03:52;801742;866
2015-04-08 13:03:53;801743;1007
2015-04-08 13:03:54;801744;894
2015-04-08 13:03:54;801745;909
2015-04-08 13:03:55;801746;861
2015-04-08 13:03:56;801747;877
2015-04-08 13:03:57;801748;890
2015-04-08 13:03:58;801749;965
2015-04-08 13:03:58;801750;918
2015-04-08 13:03:59;801751;872
2015-04-08 13:04:00;801752;885
2015-04-08 13:04:01;801753;900
2015-04-08 13:04:02;801754;915
2015-04-08 13:04:02;801755;929
2015-04-08 13:04:03;801756;881
2015-04-08 13:04:04;801757;833
2015-04-08 13:04:05;801758;847
2015-04-08 13:04:06;801759;923
2015-04-08 13:04:06;801760;1002
2015-04-08 13:04:07;801761;892
2015-04-08 13:04:08;801762;903
2015-04-08 13:04:09;801763;858
2015-04-08 13:04:10;801764;997
2015-04-08 13:04:10;801765;1011
2015-04-08 13:04:11;801766;902
2015-04-08 13:04:12;801767;854
2015-04-08 13:04:13;801768;991
2015-04-08 13:04:14;801769;943
2015-04-08 13:04:14;801770;832
2015-04-08 13:04:15;801771;909
2015-04-08 13:04:16;801772;921
2015-04-08 13:04:17;801773;872
2015-04-08 13:04:17;801774;890
2015-04-08 13:04:18;801775;903
2015-04-08 13:04:19;801776;920
2015-04-08 13:04:20;801777;872
2015-04-08 13:04:21;801778;885
2015-04-08 13:04:21;801779;901
2015-04-08 13:04:22;801780;1039
2015-04-08 13:04:23;801781;1179
2015-04-08 13:04:24;801782;941
2015-04-08 13:04:25;801783;895
2015-04-08 13:04:25;801784;847
2015-04-08 13:04:26;801785;860
2015-04-08 13:04:27;801786;938
2015-04-08 13:04:28;801787;890
2015-04-08 13:04:29;801788;840
2015-04-08 13:04:30;801789;1106
2015-04-08 13:04:30;801790;869
2015-04-08 13:04:31;801791;883
2015-04-08 13:04:32;801792;898
2015-04-08 13:04:33;801793;914
2015-04-08 13:04:33;801794;865
2015-04-08 13:04:34;801795;878
2015-04-08 13:04:35;801796;1018
2015-04-08 13:04:36;801797;1159
2015-04-08 13:04:37;801798;921
2015-04-08 13:04:37;801799;875
2015-04-08 13:04:38;801800;887
2015-04-08 13:04:39;801801;902
2015-04-08 13:04:40;801802;856
2015-04-08 13:04:41;801803;930
2015-04-08 13:04:41;801804;884
2015-04-08 13:04:42;801805;1087
2015-04-08 13:04:43;801806;912
2015-04-08 13:04:44;801807;865
2015-04-08 13:04:45;801808;877
2015-04-08 13:04:45;801809;894
2015-04-08 13:04:46;801810;971
2015-04-08 13:04:47;801811;862
2015-04-08 13:04:48;801812;1000
2015-04-08 13:04:49;801813;1139
2015-04-08 13:04:49;801814;840
2015-04-08 13:04:50;801815;919
2015-04-08 13:04:51;801816;933
2015-04-08 13:04:52;801817;1072
2015-04-08 13:04:53;801818;898
2015-04-08 13:04:53;801819;849
2015-04-08 13:04:54;801820;864
2015-04-08 13:04:55;801821;1003
2015-04-08 13:04:56;801822;891
2015-04-08 13:04:57;801823;909
2015-04-08 13:04:57;801824;921
2015-04-08 13:04:58;801825;873
2015-04-08 13:04:59;801826;887
2015-04-08 13:05:00;801827;1028
2015-04-08 13:05:01;801828;980
2015-04-08 13:05:01;801829;868
2015-04-08 13:05:02;801830;882
2015-04-08 13:05:03;801831;900
2015-04-08 13:05:04;801832;912
2015-04-08 13:05:05;801833;864
2015-04-08 13:05:05;801834;940
2015-04-08 13:05:06;801835;830
2015-04-08 13:05:07;801836;906
2015-04-08 13:05:08;801837;922
2015-04-08 13:05:09;801838;936
2015-04-08 13:05:09;801839;890
2015-04-08 13:05:10;801840;900
2015-04-08 13:05:11;801841;916
2015-04-08 13:05:12;801842;995
2015-04-08 13:05:13;801843;1007
2015-04-08 13:05:13;801844;958
2015-04-08 13:05:14;801845;910
2015-04-08 13:05:15;801846;987
2015-04-08 13:05:16;801847;880
2015-04-08 13:05:17;801848;893
2015-04-08 13:05:17;801849;845
2015-04-08 13:05:18;801850;920
2015-04-08 13:05:19;801851;935
2015-04-08 13:05:20;801852;886
2015-04-08 13:05:20;801853;841
2015-04-08 13:05:21;801854;854
2015-04-08 13:05:22;801855;930
2015-04-08 13:05:23;801856;882
2015-04-08 13:05:24;801857;896
2015-04-08 13:05:25;801858;911
2015-04-08 13:05:25;801859;982
2015-04-08 13:05:26;801860;877
2015-04-08 13:05:27;801861;890
2015-04-08 13:05:28;801862;905
2015-04-08 13:05:29;801863;1108
2015-04-08 13:05:29;801864;872
2015-04-08 13:05:30;801865;888
2015-04-08 13:05:31;801866;899
2015-04-08 13:05:32;801867;1104
2015-04-08 13:05:32;801868;867
2015-04-08 13:05:33;801869;881
2015-04-08 13:05:34;801870;895
2015-04-08 13:05:35;801871;1037
2015-04-08 13:05:36;801872;924
2015-04-08 13:05:37;801873;940
2015-04-08 13:05:37;801874;955
2015-04-08 13:05:38;801875;966
2015-04-08 13:05:39;801876;919
2015-04-08 13:05:40;801877;871
2015-04-08 13:05:40;801878;888
2015-04-08 13:05:41;801879;899
2015-04-08 13:05:42;801880;851
2015-04-08 13:05:43;801881;866
2015-04-08 13:05:44;801882;881
2015-04-08 13:05:44;801883;894
2015-04-08 13:05:45;801884;911
2015-04-08 13:05:46;801885;862
2015-04-08 13:05:47;801886;939
2015-04-08 13:05:48;801887;829
2015-04-08 13:05:48;801888;906
2015-04-08 13:05:49;801889;919
2015-04-08 13:05:50;801890;990
2015-04-08 13:05:51;801891;886
2015-04-08 13:05:52;801892;1089
2015-04-08 13:05:52;801893;913
2015-04-08 13:05:53;801894;866
2015-04-08 13:05:54;801895;880
2015-04-08 13:05:55;801896;1083
2015-04-08 13:05:56;801897;909
2015-04-08 13:05:56;801898;926
2015-04-08 13:05:57;801899;877
2015-04-08 13:05:58;801900;888
2015-04-08 13:05:59;801901;842
2015-04-08 13:06:00;801902;857
2015-04-08 13:06:00;801903;932
2015-04-08 13:06:01;801904;884
2015-04-08 13:06:02;801905;898
2015-04-08 13:06:03;801906;975
2015-04-08 13:06:04;801907;926
2015-04-08 13:06:04;801908;880
2015-04-08 13:06:05;801909;894
2015-04-08 13:06:06;801910;910
2015-04-08 13:06:07;801911;859
2015-04-08 13:06:08;801912;874
2015-04-08 13:06:08;801913;890
2015-04-08 13:06:09;801914;903
2015-04-08 13:06:10;801915;857
2015-04-08 13:06:11;801916;869
2015-04-08 13:06:12;801917;1073
2015-04-08 13:06:12;801918;898
2015-04-08 13:06:13;801919;913
2015-04-08 13:06:14;801920;865
2015-04-08 13:06:15;801921;1004
2015-04-08 13:06:16;801922;955
2015-04-08 13:06:16;801923;847
2015-04-08 13:06:17;801924;863
2015-04-08 13:06:18;801925;999
2015-04-08 13:06:19;801926;887
2015-04-08 13:06:20;801927;839
2015-04-08 13:06:20;801928;917
2015-04-08 13:06:21;801929;870
2015-04-08 13:06:22;801930;884
2015-04-08 13:06:23;801931;899
2015-04-08 13:06:24;801932;911
2015-04-08 13:06:24;801933;989
2015-04-08 13:06:25;801934;879
2015-04-08 13:06:26;801935;893
2015-04-08 13:06:27;801936;907
2015-04-08 13:06:28;801937;985
2015-04-08 13:06:28;801938;937
2015-04-08 13:06:29;801939;887
2015-04-08 13:06:30;801940;838
2015-04-08 13:06:31;801941;855
2015-04-08 13:06:32;801942;870
2015-04-08 13:06:32;801943;884
2015-04-08 13:06:33;801944;898
2015-04-08 13:06:34;801945;912
2015-04-08 13:06:35;801946;864
2015-04-08 13:06:36;801947;878
2015-04-08 13:06:36;801948;894
2015-04-08 13:06:37;801949;905
2015-04-08 13:06:38;801950;861
2015-04-08 13:06:39;801951;874
2015-04-08 13:06:40;801952;888
2015-04-08 13:06:40;801953;965
2015-04-08 13:06:41;801954;1105
2015-04-08 13:06:42;801955;933
2015-04-08 13:06:43;801956;883
2015-04-08 13:06:43;801957;834
2015-04-08 13:06:45;801958;1100
2015-04-08 13:06:45;801959;926
2015-04-08 13:06:46;801960;880
2015-04-08 13:06:47;801961;895
2015-04-08 13:06:48;801962;908
2015-04-08 13:06:48;801963;858
2015-04-08 13:06:49;801964;874
2015-04-08 13:06:50;801965;887
2015-04-08 13:06:51;801966;901
2015-04-08 13:06:51;801967;855
2015-04-08 13:06:52;801968;993
2015-04-08 13:06:53;801969;944
2015-04-08 13:06:54;801970;896
2015-04-08 13:06:55;801971;912
2015-04-08 13:06:55;801972;864
2015-04-08 13:06:56;801973;942
2015-04-08 13:06:57;801974;893
2015-04-08 13:06:58;801975;844
2015-04-08 13:06:59;801976;858
2015-04-08 13:07:00;801977;936
2015-04-08 13:07:00;801978;885
2015-04-08 13:07:01;801979;1091
2015-04-08 13:07:02;801980;916
2015-04-08 13:07:03;801981;867
2015-04-08 13:07:03;801982;881
2015-04-08 13:07:04;801983;1086
2015-04-08 13:07:05;801984;976
2015-04-08 13:07:06;801985;924
2015-04-08 13:07:07;801986;877
2015-04-08 13:07:08;801987;1079
2015-04-08 13:07:08;801988;906
2015-04-08 13:07:09;801989;859
2015-04-08 13:07:10;801990;933
2015-04-08 13:07:11;801991;883
2015-04-08 13:07:11;801992;840
2015-04-08 13:07:12;801993;854
2015-04-08 13:07:13;801994;869
2015-04-08 13:07:14;801995;1070
2015-04-08 13:07:15;801996;894
2015-04-08 13:07:15;801997;911
2015-04-08 13:07:16;801998;861
2015-04-08 13:07:17;801999;1002
